batch_size,named_list,epoch,train_accuracy,train_loss,validation_accuracy,validation_loss
128,0.002,1,36.845352873119936,1.654826743929994,49.28968499073502,1.014446815619102
128,0.002,2,44.04165059776321,1.1190189006281834,51.38974675725757,0.9951070157381204
128,0.002,3,44.95950636328577,1.101131531537748,58.73996294008647,0.93159386744866
128,0.002,4,51.338218279984574,1.0297472266589893,67.44904261890055,0.8847697583528665
128,0.002,5,56.3208638642499,0.9646773069512611,73.13156269302038,0.8189843319929563
128,0.002,6,59.259544928654066,0.9298124120515936,77.70228536133416,0.788617268204689
128,0.002,7,61.40377940609333,0.8920545449443892,80.66707844348363,0.6852020231577066
128,0.002,8,61.31893559583494,0.8884021780070137,82.76714021000618,0.6545442228133862
128,0.002,9,61.781720015426146,0.8771164352987327,75.91105620753551,0.7384762970300821
128,0.002,10,63.57115310451215,0.8521563212076823,84.06423718344656,0.5904455374066646
128,0.002,11,64.3578866178172,0.8421096042090771,79.61704756022236,0.6713282924432021
128,0.002,12,63.725414577709216,0.8506145553261626,82.89067325509573,0.6000017592540154
128,0.002,13,65.3374469726186,0.8242139144271028,86.59666460778259,0.529472447358645
128,0.002,14,65.19861164674123,0.8430228239180995,86.96726374305126,0.5519917114422872
128,0.002,15,67.57423833397608,0.8083161039679658,85.60840024706609,0.5525071781415206
128,0.002,16,67.17315850366371,0.8067595374350455,86.2260654725139,0.574574915262369
128,0.002,17,67.58195140763594,0.8111910907661214,88.82025941939469,0.5226578334203134
128,0.002,18,67.43540300809873,0.8035899605236801,86.8437306979617,0.5122137138476739
128,0.002,19,68.75433860393366,0.7922920684019724,86.41136504014824,0.5303505922739322
128,0.002,20,68.30698033166217,0.7906507294551999,86.10253242742434,0.5517637718182343
128,0.002,21,69.36367142306209,0.7847262597551533,89.37615812229771,0.5123003394557879
128,0.002,22,70.66718087157733,0.7666659407755908,86.90549722050649,0.5018957452132151
128,0.002,23,70.87543386039337,0.7614650679569618,88.7584928968499,0.4695173788529176
128,0.002,24,70.38179714616274,0.7681418032038445,86.2260654725139,0.5019080421099296
128,0.002,25,70.3740840725029,0.7632634704019509,90.0555898702903,0.4622950336107841
128,0.002,26,73.05823370613189,0.7170927758310356,88.69672637430513,0.487848941809856
128,0.002,27,73.62900115696105,0.6948091533838534,89.80852378011117,0.45241522703033227
128,0.002,28,74.36174315464713,0.6812282748082105,90.36442248301421,0.4880752723950606
128,0.002,29,74.70883146934054,0.6822922419683606,92.77331686226066,0.39006589582333195
128,0.002,30,77.4315464712688,0.6205324299779593,92.21741815935763,0.4076715111732483
128,0.002,31,79.12842267643656,0.6030024322224599,90.42618900555898,0.38259809521528393
128,0.002,32,81.24180485923641,0.5611599803555245,90.0555898702903,0.3927407849293489
128,0.002,33,81.64288468954878,0.5475766550676495,92.15565163681285,0.34689782402263236
128,0.002,34,82.36020053991516,0.5351480172545302,89.62322421247684,0.355931935688624
128,0.002,35,82.81527188584651,0.5170367760401146,93.51451513279802,0.30370922214709795
128,0.002,36,83.03895102198226,0.5210173270281624,90.48795552810377,0.34443326867543733
128,0.002,37,82.49903586579252,0.5259457119539672,92.6497838171711,0.33104831582078564
128,0.002,38,82.4527574238334,0.5253108798288831,92.52625077208153,0.30369927246983236
128,0.002,39,84.08021596606248,0.48940684982374605,94.44101297096974,0.2785070991286865
128,0.002,40,85.97763208638642,0.44471855315507625,89.99382334774552,0.35065057343588424
128,0.002,41,86.58696490551485,0.40767888666367996,90.79678814082767,0.3249997066763731
128,0.002,42,86.75665252603163,0.40794582694184545,92.27918468190241,0.2506310484157159
128,0.002,43,85.32202082529888,0.4438813369648129,94.44101297096974,0.21886529687505502
128,0.002,44,87.157732356344,0.3977240522702535,94.50277949351451,0.20957239975149816
128,0.002,45,87.59737755495566,0.37512417911898854,95.24397776405188,0.2047567701397034
128,0.002,46,88.17585807944465,0.36312689077036053,94.37924644842495,0.2277252238530379
128,0.002,47,87.91361357500963,0.3687550809745695,94.99691167387276,0.2075829551053735
128,0.002,48,87.91361357500963,0.3719661704757634,95.67634342186535,0.18961751135066152
128,0.002,49,87.8364828384111,0.3660857404271762,94.68807906114885,0.20480032408466706
128,0.002,50,87.75935210181257,0.3789103055993716,95.98517603458926,0.19385113996955064
128,0.002,51,88.24527574238334,0.3528599319796936,95.73810994441013,0.19995622329700452
